X,Y,OBJECTID,GLOBALID,DAMAGE,STRUCTURETYPE
-13147400.6496,4054416.2836,5784,12a84e86-4bd3-415b-ac09-6b9c647ffea0,Destroyed (>50%),Utility Misc Structure
-13147410.755,4054401.3575,5785,ffbffdfa-223c-40bb-a02f-a16784e62d83,Destroyed (>50%),Single Family Residence Single Story
-13147504.8522,4054517.1805,5786,08c9cc4d-73b1-4bc2-970f-6259f7722ce2,Destroyed (>50%),Single Family Residence Single Story
-13147525.3774,4054515.956,5787,31a9a7c3-cd44-4670-ba66-949a5a2d7b47,Destroyed (>50%),Utility Misc Structure
-13147525.4207,4054486.4699,5788,c977b116-2e69-43ec-949e-959351f02f53,Destroyed (>50%),Single Family Residence Single Story
-13147551.8032,4054502.2195,5789,8c67083b-450f-48fa-a130-45532bac2193,Destroyed (>50%),Single Family Residence Single Story
-13147543.7751,4054492.8715,5790,027b133f-9578-41e6-b6af-913881025060,Destroyed (>50%),Utility Misc Structure
-13147443.3386,4054394.2718,5791,28fadb88-6296-436f-a927-0d603eb3eb3d,Affected (1-9%),Utility Misc Structure
-13147600.6979,4054560.341,5792,5510b17a-5370-4c30-ac7a-3bc7d2a1bcfe,No Damage,Single Family Residence Single Story
-13147561.9413,4054544.2943,5793,1a3036a6-9da2-4d4f-a7a5-17f5e85c3ad4,Destroyed (>50%),Single Family Residence Single Story
-13153002.1986,4054741.7036,5794,6d4904ce-cadd-4cce-b14c-29634af55bfc,Destroyed (>50%),Single Family Residence Single Story
-13152970.6086,4054815.4766,5795,db890df6-7f03-40f8-b3dd-3c7e07abec3f,Destroyed (>50%),Single Family Residence Single Story
-13152955.7944,4054814.1206,5796,17628532-8676-4d16-8eee-19bb432a386a,No Damage,Single Family Residence Single Story
-13147590.9119,4054098.0697,5797,2fa4b12f-43f4-4156-ae38-ec41e9dd5dec,No Damage,Single Family Residence Single Story
-13147619.8346,4054107.0331,5798,88763bf3-92e1-4149-b7d7-1f2071c74dc9,No Damage,Utility Misc Structure
-13147652.7895,4054108.5291,5799,8be143d2-ca18-4b22-b183-efa3cc8f7d01,No Damage,Single Family Residence Single Story
-13147605.5946,4054071.0486,5800,db20f6ec-e253-40cf-93cb-ba65300e9e2c,No Damage,Single Family Residence Multi Story
-13147491.4645,4054099.6991,5801,e545e1fa-0107-437e-a9cc-84a1cefac5da,No Damage,Single Family Residence Single Story
-13147448.7774,4054098.223,5802,5659c07d-7ca3-46bc-908c-d14615cfdfb6,No Damage,Single Family Residence Single Story
-13147510.188,4054059.4551,5803,f47a5459-7abb-4a4a-91da-291daa78d3c5,No Damage,Single Family Residence Single Story
-13147532.3294,4054023.4047,5804,41f7ad8a-51b1-4db5-8bbe-15cb4d56c9a6,No Damage,Single Family Residence Multi Story
-13153009.7354,4054535.623,5805,7bca65bf-fba4-42de-ad06-023746401702,Destroyed (>50%),Single Family Residence Single Story
-13153032.4183,4054541.9689,5806,47f8ab75-6128-4e9b-81e0-fcfdd59db81c,Destroyed (>50%),Single Family Residence Single Story
-13150722.8675,4055509.0888,5807,783bdcf9-965d-405f-bf60-22367fc5db8e,Destroyed (>50%),Single Family Residence Multi Story
-13147555.5725,4054466.6056,5809,e6b25e61-7797-4818-8752-521f74c20b73,Destroyed (>50%),Single Family Residence Single Story
-13149698.9192,4055744.9085,5810,d425fab8-3d28-499d-9ebd-ebba1da0d59c,Affected (1-9%),Single Family Residence Single Story
-13149695.4218,4055715.9088,5811,2b48ba76-f79a-4fc2-ba63-63575b40144e,Destroyed (>50%),Single Family Residence Single Story
-13151743.3671,4056000.6971,5812,c2568fad-9a13-48ae-9879-1d84bfba0ca4,Destroyed (>50%),Single Family Residence Single Story
-13151751.2614,4056010.225,5813,6b243e97-57fa-4794-acd8-ec0f3954db54,Destroyed (>50%),Utility Misc Structure
-13151743.4109,4055973.4277,5814,d526e766-94e6-46be-a557-5b61ebc9d20e,Destroyed (>50%),Single Family Residence Single Story
-13151767.7379,4055975.393,5815,fd521119-0013-490a-a78a-507fb606089a,Destroyed (>50%),Utility Misc Structure
-13151753.926,4055951.1092,5816,a0705abe-595b-4ce9-adec-a9c2b4b9152d,Destroyed (>50%),Single Family Residence Single Story
-13151777.2754,4055953.677,5817,78a3a7b1-0bd1-4bcf-844f-b87bca99210e,Destroyed (>50%),Utility Misc Structure
-13151758.1449,4055930.3139,5818,3ce3a20d-dade-409b-876f-364e97125bf9,Destroyed (>50%),Single Family Residence Single Story
-13151776.1125,4055924.8217,5819,a21cab49-0c97-4947-80d9-48340f80f074,Destroyed (>50%),Utility Misc Structure
-13151915.0346,4054653.2186,5820,21f87a82-149e-4161-babb-2dc98e23e3cf,Destroyed (>50%),Single Family Residence Single Story
-13151931.5176,4054662.7476,5821,45d27318-9777-466d-83a9-b210fcaa6777,Destroyed (>50%),Utility Misc Structure
-13151926.4585,4054672.255,5822,d3e5b845-727f-4a64-9996-5fb539cf6f2c,Destroyed (>50%),Utility Misc Structure
-13151909.4451,4054670.0094,5823,4f3032d5-fd7c-495d-be41-e2e73e77ee4b,Destroyed (>50%),Single Family Residence Single Story
-13151917.5571,4054702.9035,5824,95db8418-f8f6-4fc2-8fd4-2688b1006e0f,Destroyed (>50%),Utility Misc Structure
-13151902.3491,4054690.4432,5825,e7188ff5-7fe7-4312-959a-004ee6ed08da,Destroyed (>50%),Single Family Residence Single Story
-13151912.4919,4054711.996,5826,05f34761-f13f-4b18-b254-b31445e4e148,Destroyed (>50%),Utility Misc Structure
-13151895.8816,4054711.3567,5827,a2afcec6-0693-4046-b850-84dc1379d8eb,Destroyed (>50%),Single Family Residence Single Story
-13152804.0008,4054837.1753,5828,db19353c-5edb-45c5-ac10-bad0857cac7e,Destroyed (>50%),Single Family Residence Single Story
-13152806.8255,4054805.694,5829,d0ee73f5-dd20-4644-a902-b7d6678e9ad5,Destroyed (>50%),Utility Misc Structure
-13147604.0854,4054522.1039,5830,3d4fea10-5020-43e2-9114-05a606b0bcaf,No Damage,Single Family Residence Multi Story
-13147608.0823,4054507.2805,5831,4c43901d-c271-490d-8076-2880bf8db738,No Damage,Utility Misc Structure
-13150822.4391503,4055479.23166917,5832,1f2feb22-0ffc-4d61-8281-eba9ee82002b,Destroyed (>50%),Single Family Residence Single Story
-13150816.1645449,4055468.54665451,5833,d1617a81-f0d8-43a9-af15-afef40b78780,Destroyed (>50%),Utility Misc Structure
-13150796.7831,4055469.5403,5834,6f0ee9cf-5f6c-4376-861f-09e8e5f42f8f,Destroyed (>50%),Single Family Residence Single Story
-13150810.6743,4055457.7446,5835,3ac3f139-cbd2-4253-8cdf-a33fa2a1bc53,Destroyed (>50%),Utility Misc Structure
-13151722.2008,4056041.891,5836,e4153f83-399f-47a9-932d-e4535d4baf51,Destroyed (>50%),Single Family Residence Single Story
-13151739.6583,4056039.5642,5839,2da41fa5-e027-4429-8753-e1ff06b9b3c5,Destroyed (>50%),Utility Misc Structure
-13151726.3817,4056022.5722,5840,8dcee777-74d7-4cd3-96fd-6b5a1eee1d17,Destroyed (>50%),Single Family Residence Single Story
-13151750.8521,4056023.0785,5841,12ee2d73-1d52-4187-916b-f23dbc3d0622,Destroyed (>50%),Utility Misc Structure
-13151773.0011,4055911.3205,5842,06495ee4-d20a-4d79-aac3-44c9b7ee99ec,Destroyed (>50%),Single Family Residence Single Story
-13151792.4169,4055912.186,5843,eb182e79-05a7-408f-a4aa-b4388e76edb7,Destroyed (>50%),Single Family Residence Single Story
-13147417.996,4054435.5255,5844,4c2f9efe-d5bf-477f-becc-6dfe833cc649,No Damage,Utility Misc Structure
-13147423.9666,4054451.5382,5845,01ff7657-eeb2-433d-9957-63cfde59ca15,No Damage,Utility Misc Structure
-13147460.5746,4054358.9557,5846,237b17de-3c11-458e-be42-afdf8637b57b,No Damage,Single Family Residence Multi Story
-13153243.2504,4053140.9371,5847,5649520b-59c9-4cb3-812d-076a45e80168,No Damage,Single Family Residence Single Story
-13153250.4702,4053163.6423,5848,9516b1b8-6181-49ff-a48b-a3fe30f47412,No Damage,Utility Misc Structure
-13153227.5002,4053143.417,5849,490782f4-3680-422e-b2aa-73f094cec4b3,No Damage,Single Family Residence Single Story
-13153223.1701,4053168.6642,5850,eb6ef403-d96c-4f18-b52c-4cebeaa0ccc8,No Damage,Utility Misc Structure
-13153203.9299,4053143.57,5851,3f5e9f9e-3fc4-4e52-b7d1-5c5ec61469c3,No Damage,Single Family Residence Single Story
-13150661.6146,4053214.6772,5852,c50bee64-1294-47c3-a217-e29707810ff1,No Damage,Single Family Residence Single Story
-13150645.936006,4053234.68669921,5853,898fe61b-7670-414f-a814-04b1c46c134f,Affected (1-9%),Utility Misc Structure
-13150686.3885,4055497.8051,5854,9bd0d8aa-88e2-4e83-bdf6-be7a3c927c3b,Destroyed (>50%),Utility Misc Structure
-13150690.2703,4055483.3657,5855,33095589-7ed8-4b40-b7e8-9ae5c06df321,Destroyed (>50%),Single Family Residence Single Story
-13150694.7041,4055515.6205,5856,0be8b865-9344-4aa8-a237-6060e6ba35cc,Destroyed (>50%),Utility Misc Structure
-13152864.2182,4055944.2163,5857,edd35878-b726-46c5-ad29-449d15d79da6,Destroyed (>50%),Single Family Residence Single Story
-13152862.6513,4055928.6125,5858,970d1790-07e9-4de7-9479-04f77ca120ab,Destroyed (>50%),Utility Misc Structure
-13152873.0567,4055917.9657,5859,c96864d7-9acb-4d6e-aad7-db19cd32486e,Destroyed (>50%),Single Family Residence Single Story
-13149921.5025,4055485.2504,5860,80d825f9-85cc-4331-bd9d-08bb4e20fe69,Destroyed (>50%),Single Family Residence Single Story
-13149922.5883,4055501.8316,5861,c1a278ed-d6b7-47f7-ba2b-9a64ffe2aeb2,Destroyed (>50%),Utility Misc Structure
-13149903.0646,4055491.7361,5862,888e234a-93ec-4d00-97cb-c83bd74064d1,Destroyed (>50%),Single Family Residence Single Story
-13149884.2502,4055496.3855,5863,4c25fbbf-8999-4413-ae6d-a922d5dc8127,No Damage,Single Family Residence Single Story
-13149951.3296,4055396.4079,5864,717cd019-81c2-4fab-b22a-936945adbb42,Destroyed (>50%),Single Family Residence Single Story
-13149972.1952,4055405.3844,5865,b14e619e-e6d4-47a6-8ee0-c5378322054d,Destroyed (>50%),Utility Misc Structure
-13149967.5205,4055382.6581,5866,f893401c-81dd-4780-80a8-9f5a6f178287,Destroyed (>50%),Single Family Residence Single Story
-13149993.7408,4055364.6931,5867,485c4041-2d0a-4458-be03-f54406fe710a,Destroyed (>50%),Single Family Residence Single Story
-13150007.9292,4055382.0703,5868,4bd2f226-353a-42ea-8c9f-701cbaf52844,Destroyed (>50%),Utility Misc Structure
-13150009.8417,4055358.5855,5869,8b83dcec-3653-414d-ae05-5a9a9ef827b1,Destroyed (>50%),Single Family Residence Single Story
-13152750.3535,4054853.5607,5870,a544bdd0-374e-49da-87f3-59082f531418,Destroyed (>50%),Single Family Residence Single Story
-13152760.8445,4054839.0731,5871,1f69858c-eee2-4c4b-8ba4-c567a4fe82d6,Destroyed (>50%),Utility Misc Structure
-13153066.7096,4054484.5302,5872,41bc00e3-6832-4124-bfee-ef49be36161a,Destroyed (>50%),Single Family Residence Single Story
-13153074.0452,4054458.786,5873,1afe9a2d-7f60-45bf-85a4-f826839f16f0,Destroyed (>50%),Utility Misc Structure
-13153017.0471,4054471.242,5874,a4e9cfd4-37fb-4c40-882a-01407712dd26,Destroyed (>50%),Single Family Residence Single Story
-13147424.1709,4054477.9555,5875,0395e028-094f-4974-b0cb-61c63a260fc1,No Damage,Single Family Residence Single Story
-13151225.09,4054451.1598,5876,3d2388aa-067b-4832-a503-52a480bb6ea0,Destroyed (>50%),Single Family Residence Single Story
-13151284.8556,4054487.0984,5877,eae061f2-0055-44ae-8b6a-97de5f9f431d,Destroyed (>50%),Single Family Residence Multi Story
-13151240.8452,4054486.9688,5878,fc467d4f-e051-49fa-a016-8a93bf404f35,Destroyed (>50%),Single Family Residence Single Story
-13151390.3226,4054504.1135,5879,ff42f1f5-90cb-4dff-8f51-9fb68015eecf,Destroyed (>50%),Single Family Residence Single Story
-13151419.4502,4054510.3541,5880,352a32f8-4cc4-42d6-8d28-ae2cc273f640,Destroyed (>50%),Single Family Residence Single Story
-13150001.3875,4054684.0309,5881,59771942-21ab-4b47-8750-3674cb879ad0,Destroyed (>50%),Single Family Residence Single Story
-13150000.2336,4054657.7801,5882,5a40c17e-d5cc-4ac8-87e8-107d29ba56ec,Affected (1-9%),Single Family Residence Single Story
-13149964.2706,4054667.3065,5883,10c15dea-fb76-46f1-9fdb-52d169bdef93,Destroyed (>50%),Utility Misc Structure
-13150017.5316,4054723.7447,5884,fdca1c07-5844-467a-9b6a-5be30deab9ee,Destroyed (>50%),Single Family Residence Single Story
-13150018.6403,4054700.6142,5885,c7c0c7ca-7e40-4833-bb23-301ab1a3a3db,Affected (1-9%),Utility Misc Structure
-13150054.418,4054629.0311,5886,fc12e9ac-8bc1-4fd5-aa95-f3937c8c0e98,Destroyed (>50%),Single Family Residence Single Story
-13150081.8781,4054622.933,5887,0967faa5-80b2-4ac4-aaef-2d1f85402a30,Destroyed (>50%),Utility Misc Structure
-13150046.8843,4054609.3199,5888,8c6e0269-e499-4698-b97e-cf5ded458c3d,Destroyed (>50%),Single Family Residence Single Story
-13150676.0892251,4055479.23313663,5889,bf406296-4748-42b9-a0dd-207be5b9b0d2,Destroyed (>50%),Single Family Residence Single Story
-13150662.8816483,4055495.96154376,5890,6789602b-e3b1-4624-ad09-361ec3811423,Destroyed (>50%),Utility Misc Structure
-13153049.6376,4054486.0451,5891,3d6d4e42-e815-4aac-a9b5-a8aaabd82bf3,Destroyed (>50%),Single Family Residence Single Story
-13153032.9109,4054479.0257,5892,0cc2810c-e255-4e21-ad85-c3f8aec5ba35,Destroyed (>50%),Single Family Residence Single Story
-13153032.9425,4054462.7887,5893,574c7715-140e-4432-975e-9d8e50fe7d9d,Destroyed (>50%),Utility Misc Structure
-13152736.3956,4054847.4796,5894,004c72fa-de4e-474a-8bd2-8aa804905e3c,Destroyed (>50%),Single Family Residence Multi Story
-13152744.7662,4054832.1163,5895,35c74371-a1d6-4d31-952e-0f33afabf702,Destroyed (>50%),Utility Misc Structure
-13153021.2866,4053089.3558,5896,2bba3721-6ac4-46e6-b1ed-4bab42a8bc1c,No Damage,Single Family Residence Single Story
-13150641.9842,4053211.1602,5897,cfd21f49-91fc-4215-ab20-44aef0cfcd81,No Damage,Single Family Residence Single Story
-13150631.4554,4053228.354,5898,0c131137-b20f-4581-8b87-266b061ef33d,No Damage,Utility Misc Structure
-13150614.2295,4053224.3829,5899,ec44f480-ef90-4aa3-a978-b0989ece9dae,Affected (1-9%),Utility Misc Structure
-13150623.1766,4053199.6486,5900,b7107308-4b21-4046-9fc4-6f6a745dad7e,No Damage,Single Family Residence Single Story
-13153197.125,4053162.6522,5901,43399165-cc8f-4f3c-a8a0-700f3da237af,No Damage,Utility Misc Structure
-13150603.4088276,4053198.53836512,5902,ff0e47c2-2657-48ba-8778-74202f12157e,No Damage,Single Family Residence Single Story
-13150596.7659,4053221.8378,5903,78be7aa7-35b0-43c8-90cf-811a3f3dc578,Destroyed (>50%),Single Family Residence Single Story
-13153013.8381,4053067.5812,5904,731051a7-1e5c-47d9-b51b-63436a2ff542,No Damage,Utility Misc Structure
-13152845.4288,4055909.2713,5905,22f0e209-5495-4469-83e5-74eebbcc0516,Minor (10-25%),Single Family Residence Single Story
-13152827.1346,4055912.8775,5906,1e5c5f1d-36ce-4007-91e1-48447b99f7bc,No Damage,Single Family Residence Single Story
-13152814.0529,4055928.949,5907,011d856c-7142-48ca-85af-d9eb657a0687,No Damage,Utility Misc Structure
-13153040.7688,4053089.5664,5908,2748eaec-2f82-4ff1-abcd-70b04d15a283,No Damage,Single Family Residence Single Story
-13150650.7117,4055485.131,5909,70a7512f-4586-42f0-8cfc-9fbe456f4a5f,Destroyed (>50%),Single Family Residence Single Story
-13150654.0119,4055498.1356,5910,73545ede-4a4f-430e-a77d-cbe68b21de80,Destroyed (>50%),Utility Misc Structure
-13151769.0253,4054614.8515,5911,3fe5a186-fe5a-4dbd-aa43-c3ecbf991a66,Destroyed (>50%),Single Family Residence Single Story
-13151756.6628,4054633.7785,5912,415683aa-ea0d-4811-9fa6-45b3f3013232,Destroyed (>50%),Single Family Residence Single Story
-13151747.7867,4054660.6694,5913,817084a2-e18d-4e0a-8ec4-eecfff23710c,Destroyed (>50%),Single Family Residence Single Story
-13151740.8362,4054683.7173,5914,37355bcf-4dab-425e-b21c-a406bab4d5de,Destroyed (>50%),Single Family Residence Single Story
-13151733.0467,4054705.6263,5915,9bbf561c-a824-4c7e-9a0c-0eac400e3e9f,Destroyed (>50%),Single Family Residence Single Story
-13151730.7263,4054738.5717,5916,4d865230-d5fa-46cb-820c-ecde3e00124b,Destroyed (>50%),Single Family Residence Single Story
-13151710.7712,4054769.1871,5917,78d1f23a-651e-48cf-9c6e-7bab40de681c,Destroyed (>50%),Single Family Residence Single Story
-13151659.3859,4054752.7591,5918,a025a5e0-6386-4bce-98ff-eb83944bfac1,Destroyed (>50%),Single Family Residence Single Story
-13151684.3349,4054772.5849,5919,2700230e-a94c-4b49-8981-905426ca550f,Destroyed (>50%),Utility Misc Structure
-13151683.507,4054711.0702,5920,7d9c2802-06cd-4720-a50b-c9fcd412631f,Affected (1-9%),Single Family Residence Single Story
-13151660.3684,4054702.72,5921,b6e0f596-a615-45d8-9f0b-5e5a82a0d88c,Destroyed (>50%),Single Family Residence Single Story
-13151640.0875,4054734.8074,5922,f32945b7-a253-4b0c-a7ce-b4970ceff5de,Destroyed (>50%),Single Family Residence Single Story
-13151609.1848,4054728.959,5923,e0d781d0-c10e-4c26-b248-5dfc4d75b2cb,Destroyed (>50%),Single Family Residence Single Story
-13151601.5212,4054704.1375,5924,569fae80-5eab-46c5-a338-d6d8078af531,Destroyed (>50%),Single Family Residence Single Story
-13151609.6387,4054677.8768,5925,92a203b9-5a32-4e35-b9b3-f4ded5ce7e3d,Destroyed (>50%),Single Family Residence Single Story
-13151627.2306,4054629.5473,5926,70b84443-6f76-40a1-b1ac-72d62b526c4c,Destroyed (>50%),Utility Misc Structure
-13151682.4986,4054611.0652,5927,04b98d1d-b22b-4cf2-b830-664638003c5b,Destroyed (>50%),Single Family Residence Single Story
-13151707.8566,4054616.8721,5928,a460850e-7640-459e-93bb-f060cd7d11d4,Destroyed (>50%),Single Family Residence Single Story
-13151704.2949,4054646.9451,5929,9ca51280-cd38-4d3f-b42f-abd0ac3a59da,No Damage,Single Family Residence Single Story
-13151693.1138,4054663.0367,5930,5c6a32dc-8d17-4c82-9cc1-7eb3c9d97ff8,Affected (1-9%),Single Family Residence Single Story
-13151674.1634,4054647.4288,5931,c6cc9503-84cb-4493-b551-24869889c813,Affected (1-9%),Single Family Residence Single Story
-13151645.9573,4054640.1232,5932,3e8ed9ae-cfc5-44e7-acc8-d0be187efd26,No Damage,Single Family Residence Single Story
-13151621.7141,4054656.0129,5933,3c134221-90ea-4466-881e-425b48c60e7a,Destroyed (>50%),Single Family Residence Single Story
-13150529.1073,4052714.6293,5934,9c2336ce-0811-40d6-b9f6-41f164b783d0,No Damage,Single Family Residence Multi Story
-13152761.0166,4054800.5223,5935,3223ce36-e0ea-439b-a2e7-f8dd835dd090,Destroyed (>50%),Single Family Residence Single Story
-13152791.0586,4054804.5548,5936,cc8dabf8-f5c1-4183-839e-1b639fb0649c,Destroyed (>50%),Utility Misc Structure
-13153535.8405,4055548.1493,5937,c7da9d17-6ab5-4063-b143-bc24f8662fc8,No Damage,Multi Family Residence Multi Story
-13151902.6688,4054740.066,5938,b21aa38b-ba64-409b-b079-4369db936d28,Destroyed (>50%),Utility Misc Structure
-13151886.9335,4054730.4336,5939,271b1e70-7b1f-4fee-80ed-00dbd9037a2d,Destroyed (>50%),Single Family Residence Single Story
-13151898.606,4054750.8552,5940,6eae59ba-30bc-401f-b748-753a38ad3563,Destroyed (>50%),Utility Misc Structure
-13151877.9368,4054749.4392,5941,61bec6da-2db8-497a-8d4e-72294013a6a9,Destroyed (>50%),Single Family Residence Single Story
-13151888.9536,4054779.7656,5942,a7240b90-0bca-4f33-8a66-6464ff77cde3,Destroyed (>50%),Utility Misc Structure
-13151871.7918,4054769.1855,5943,12fb4147-1751-49b1-a73e-e7eb0617b97e,Destroyed (>50%),Single Family Residence Single Story
-13151883.6238,4054788.424,5944,0985d97a-168e-4386-be91-9662612b3c64,Destroyed (>50%),Utility Misc Structure
-13151867.4137,4054788.742,5945,a2ebee2d-a48f-4900-a066-45a40d86d039,Destroyed (>50%),Single Family Residence Single Story
-13152203.1859,4054838.4397,5946,7f22f9cb-35a3-4ba2-9e63-fd7183b66c21,Destroyed (>50%),Utility Misc Structure
-13152185.3618,4054830.9875,5947,62038546-5fe0-4738-8fa0-2ac06c3ca1a3,Destroyed (>50%),Single Family Residence Single Story
-13152207.935655,4054777.80036322,5948,c3acbfe1-e0cf-48d7-a665-42f9a8414b22,Destroyed (>50%),Utility Misc Structure
-13152256.7885,4054787.148,5949,da5d2323-babe-4cc1-bd09-00a8e9844e4e,Destroyed (>50%),Single Family Residence Single Story
-13152292.0482,4054799.2919,5950,c7f7b209-ab8f-4c75-92d3-07d927e0d1e9,Destroyed (>50%),Single Family Residence Single Story
-13152280.1158,4054814.8246,5951,18f8f13f-bcfb-4337-9270-30d6e14f6431,Destroyed (>50%),Utility Misc Structure
-13153153.841,4053142.7617,5952,6c483ad3-387b-4960-9125-6083b8c79527,Destroyed (>50%),Single Family Residence Single Story
-13153147.5153,4053163.8515,5953,59452c27-44fd-4e1b-98c7-4092004d7f55,Destroyed (>50%),Utility Misc Structure
-13150643.4105,4055468.4552,5954,ef18dd9f-e120-4253-a65d-8b77e1d4f87c,Destroyed (>50%),Single Family Residence Single Story
-13150630.8702054,4055477.6261631,5955,f063d3e8-f967-4d51-81df-61b10d13ba69,Destroyed (>50%),Utility Misc Structure
